,Unnamed: 0,Name,ra_epoch2000,dec_epoch2000,RA,DEC,Tmag,parallax,parallax_error,distL1350,MG,bp_rp,LS_Period,Log10_LS_Prob,Amplitude,Duration,flares,flarerate,teff_val,BC,L,Lergs,MeanAmp,MeanEnergy,MeanFlareDuration,MinAmp,MinEnergy,MinFlareDuration,MaxAmp,MaxEnergy,MaxFlareDuration,star_radius,star_mass,star_logg
423,452,412050326,337.3410269836669,-62.4016353176953,22:29:21.85,-62:24:05.9,13.15,28.5252,0.4601,35.074744318416506,11.894635430650624,3.155694,0.58943617,-813.28976,0.01054,25.139511,1,0.0397780211397111,4228.89990234375,-0.24301,0.0017192927328623,6.189453838304527e+30,0.163,2e+32,6.0,0.163,2e+32,6.0,0.163,2e+32,6.0,0.233997,0.20375,5.00874
424,453,209366972,338.9823409507235,-24.0468950990387,22:35:55.76,-24:02:48.8,12.27,37.5804,0.0698,26.6097974370183,11.554396157179172,2.958074,0.52497284,-1949.23766,0.01029,25.436757,0,0.0,3413.39990234375,-0.78368,0.0038700229977179,1.3932082791784752e+31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240792,0.210962,4.99899
425,454,399570848,339.1194855561911,-21.1256211054552,22:36:28.68,-21:07:32.2,12.82,22.4846,0.0949,44.47644359323988,10.91407473455593,2.819852,0.54480382,-656.48839,0.00861,25.439535,2,0.0786177892009425,3903.199951171875,-0.41726,0.0049805132824065,1.792984781666362e+31,0.047,4e+32,9.0,0.03,1.8e+32,6.0,0.065,6.2999999999999995e+32,12.0,0.293094,0.268758,4.93341
426,455,232064182,340.4348807971408,-61.3253154161504,22:41:44.37,-61:19:31.1,11.92,35.1893,0.0474,28.417831291093876,10.852028341798,2.814134,0.72042417,-3528.04143,0.01298,25.138122,10,0.3978021906330155,3787.22,-0.50744,0.0057301323315295,2.062847639350631e+31,0.031,2.9e+32,11.6,0.015,1.1e+32,6.0,0.07,5.6e+32,20.0,0.301026,0.277788,4.92457
427,456,262110281,343.2300733861133,-18.8054032683003,22:52:55.22,-18:48:19.5,12.98,19.422,0.0645,51.489117395732364,10.801377762989327,2.984369,0.86721001,-4447.33282,0.02959,25.435368,7,0.2752073412108682,3899.89990234375,-0.41976,0.0055379992209802,1.993679719552884e+31,0.107,6.5e+32,7.7,0.031,2.1e+32,6.0,0.405,2.3e+33,10.0,0.333293,0.314896,4.89058
428,457,12967420,345.6084651716467,-25.1449456325786,23:02:26.03,-25:08:41.8,12.51,32.1661,0.0684,31.088908500287005,11.737930626616407,3.076357,0.62140191,-2193.49147,0.0147,25.431201,0,0.0,3655.0,-0.6009,0.0027617715221812,9.942377479852478e+30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237552,0.207513,5.0036
429,458,5656273,347.0814629117265,-15.4099356226965,23:08:19.55,-15:24:35.8,9.15,40.141,0.0436,24.912242788587942,8.201431861140893,1.949966,0.43088135,-8638.04201,0.0261,25.411755,33,1.2986116071086,4246.2998046875,-0.2349,0.051213829892596,1.8436978761334575e+32,0.009,5.9e+32,9.6,0.003,1.6e+32,6.0,0.032,1.8e+33,22.0,0.587235,0.577547,4.66203
430,459,237338543,347.6627654912615,-61.134115451193,23:10:39.06,-61:08:02.8,11.3,17.2594,0.0327,57.93984873213276,8.724897214878215,2.268158,0.49962665,-8248.25709,0.04957,25.117287,12,0.4777586050595352,3924.699951171875,-0.40091,0.0368472524713252,1.3265010889677098e+32,0.035,1.7e+33,10.0,0.011,4.4999999999999996e+32,6.0,0.143,4.9e+33,16.0,0.562388,0.556262,4.68327
431,460,218963269,348.0361098951922,-31.401117474819,23:12:08.67,-31:24:04.0,12.82,29.2259,0.0693,34.21660591365594,11.544348360601656,2.995166,0.51414277,-1058.82258,0.00951,25.436757,2,0.0786263752097014,4190.7001953125,-0.26135,0.0024143523882848,8.691668597825605e+30,0.054,1.4e+32,7.0,0.036,8.9e+31,6.0,0.071,2e+32,8.0,0.248027,0.218728,4.98897
432,461,273987437,351.4705958424693,-80.9612618908004,23:25:52.94,-80:57:40.5,12.62,24.0644,0.1838,41.559935159593664,10.784218693429525,2.92099,0.40798133,-1289.22951,0.00787,27.19662,1,0.036769275005497,3740.800048828125,-0.53795,0.0062732488310247,2.258369579168918e+31,0.2,9.699999999999999e+32,8.0,0.2,9.699999999999999e+32,8.0,0.2,9.699999999999999e+32,8.0,0.323722,0.303847,4.90038
433,462,49687321,351.8346425715985,-11.7101595848726,23:27:20.31,-11:42:36.6,12.39,24.3044,0.08,41.145691305153775,10.696671182619298,2.934616,0.95485435,-899.82637,0.00771,25.433979,2,0.0786349630940561,3568.800048828125,-0.6646,0.0076413753456719,2.750895124441917e+31,0.086,8.4e+32,8.0,0.036,2.8e+32,6.0,0.136,1.4e+33,10.0,0.335973,0.317993,4.88788
434,463,273551414,352.4853800367387,-74.3817991860794,23:29:56.49,-74:22:54.5,12.75,32.7397,0.041,30.54405205482169,11.701151744008436,2.987874,0.26859566,-617.31088,0.00654,25.142289,2,0.0795472520421668,3643.05,-0.622,0.0029129920139875,1.0486771250355178e+31,0.076,3.4e+32,12.0,0.044,1.2e+32,6.0,0.109,5.6e+32,18.0,0.228796,0.198287,5.01647
435,464,304096841,352.5429868435454,-28.0949733984167,23:30:10.32,-28:05:41.9,13.64,12.7955,0.1519,78.17387734910497,10.414225734601017,2.792067,0.4692472,-1461.19762,0.02,25.439535,1,0.0393088946004712,3629.300048828125,-0.61976,0.0095107265888933,3.4238615720016175e+31,0.174,1.5000000000000002e+33,6.0,0.174,1.5000000000000002e+33,6.0,0.174,1.5000000000000002e+33,6.0,0.361066,0.346983,4.8632
436,465,273550461,352.6741791849242,-76.0625173203489,23:30:41.80,-76:03:45.1,12.69,21.1482,0.0365,47.285624937316584,10.609296334287396,2.756532,0.36227775,-135.89346,0.002,52.338909,2,0.0382124892973982,3983.10009765625,-0.35574,0.0062312829276278,2.243261853946023e+31,0.067,7.4e+32,13.0,0.041,5.3999999999999995e+32,12.0,0.093,9.5e+32,14.0,0.327706,0.308443,4.89627
437,466,224281348,355.7979547710808,-39.0828072659267,23:43:11.51,-39:04:58.1,13.25,18.1273,0.1246,55.17052067084549,10.917761586880864,2.968948,0.2553955,-444.17514,0.00766,25.435368,0,0.0,3547.72,-0.70663,0.0064795875437203,2.332651515739312e+31,,,,,,,,,,0.310706,0.288869,4.91407
